ID,Name,Route,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Tmax(hour),Molecular_Weight,LogP,MolMR,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,TPSA,FractionCSP3,LabuteASA,NumAmideBonds,vd
1164,CARPROFEN,ORAL,0,0,0,0,0,0,272.711,2.8279,74.2367,19,261.623,1,3,2,1,4,2,96,55.92,0.133333333,114.357741,0,0
1167,KETOPROFEN,ORAL,6.9,3.5,99,90,12.2,1.25,253.277,1.771,69.7385,19,240.173,0,3,3,0,3,4,96,57.2,0.125,111.0655437,0,6.5
1169,FLECAINIDE,ORAL,17.6,12,48,0,0,0,414.346,3.4407,87.5169,28,394.186,2,5,4,2,11,7,158,59.59,0.588235294,156.9214846,1,366
1170,NIMODIPINE,ORAL,54,1.5,95,13,0,1,418.446,2.9708,108.4361,30,392.238,1,9,8,1,9,8,162,117,0.428571429,174.3870154,0,66
1171,MEXILETINE,ORAL,30,11,55,90,0,0,179.263,2.02944,55.0604,13,162.127,2,2,2,2,2,3,72,35.25,0.454545455,79.70954962,0,360
1172,ACEBUTOLOL,ORAL,36,3.5,26,40,0,2.5,336.432,2.3655,94.6247,24,308.208,3,6,5,3,6,10,134,87.66,0.555555556,143.141256,1,102
1173,ETODOLAC,ORAL,3,6.4,99,100,128,1.3,286.351,2.0483,78.9257,21,266.191,1,4,3,1,4,4,112,65.15,0.470588235,123.670177,0,23
1174,FLUOXETINE,ORAL,0,120,94.5,0,178,7,309.331,4.435,79.7987,22,291.187,1,2,2,1,5,6,118,21.26,0.294117647,127.4732215,0,1950
1175,BEPRIDIL,ORAL,0,42,99,0,6.8,0,366.549,4.8302,114.186,27,332.277,0,3,3,0,3,10,146,15.71,0.5,164.4951841,0,0
1176,TERAZOSIN,ORAL,4,12,99,0,0,1,387.44,1.0568,104.8214,28,362.24,2,9,8,2,9,4,150,103.04,0.526315789,162.9167804,1,58
1178,PROPAFENONE,ORAL,57,21,95,12,0,3.5,341.451,3.2414,100.198,25,314.235,2,4,4,2,4,11,134,58.56,0.380952381,149.3921396,0,252
1184,RIMANTADINE,ORAL,3.9,39,40,0,510,0,179.307,2.55,54.2544,13,158.139,2,1,1,2,1,1,74,26.02,1,81.07601152,0,219
1185,EVEROLIMUS,ORAL,8.2,30,74,0,0,0,958.24,6.1972,255.9564,68,874.576,3,15,14,3,15,9,384,204.66,0.754716981,404.565921,1,358
1186,AMLODIPINE,ORAL,27.3,40,93,77,0,8,408.882,2.2663,105.5771,28,383.682,3,7,7,3,8,8,152,99.88,0.4,169.0122545,0,1365
1187,MIDODRINE,ORAL,0,0.4,0,100,0,0.5,254.286,-0.1879,66.5699,18,236.142,4,6,5,4,6,6,100,93.81,0.416666667,105.693655,1,0
1188,FELODIPINE,ORAL,48,14,99,20,2,4.5,384.259,3.9643,96.3877,25,365.107,1,5,5,1,7,4,134,64.63,0.333333333,156.1322006,0,650
1191,BISOPROLOL,ORAL,14.4,10,30,80,0.21,3,325.449,2.3659,91.8265,23,294.201,2,5,5,2,5,12,132,59.95,0.666666667,139.4954401,0,156
1193,LOMEFLOXACIN,ORAL,8.7,7.75,10,97,9.1,0,350.345,0.4612,87.8062,25,332.201,1,6,6,1,8,3,134,77.4,0.411764706,142.2144375,0,97.3
1195,HALOFANTRINE,ORAL,0,192,0,0,9.8,0,500.432,8.6443,132.3088,33,470.192,1,2,2,1,7,10,180,23.47,0.461538462,202.8312436,0,0
1196,CARVEDILOL,ORAL,36,8.5,98,30,0,0,406.482,3.738,118.6652,30,380.274,3,6,5,3,6,10,156,75.74,0.25,174.9353711,0,115
1197,BICALUTAMIDE,ORAL,0.32,139,96,0,1.78,0,430.379,2.87958,93.8653,29,416.267,2,6,5,2,11,5,154,107.26,0.222222222,162.8638877,1,64
1199,GREPAFLOXACIN,ORAL,15,15,50,70,4.95,0,358.393,0.94552,95.1822,26,337.225,1,6,6,1,7,3,138,77.4,0.473684211,149.7729552,0,325
1200,THALIDOMIDE,ORAL,8,7.29,55,0,10.9,4.3,258.233,0.0878,63.1137,19,248.153,1,6,4,1,6,1,96,83.55,0.230769231,107.9301199,4,61.7
1204,LENALIDOMIDE,ORAL,0,3,30,0,0,3.25,259.265,0.0298,66.8996,19,246.161,3,6,4,3,6,1,98,92.5,0.307692308,109.1084885,3,0
1205,PALIPERIDONE,ORAL,10.8,25,74,0,0,3,426.492,3.08132,113.5138,31,399.276,1,7,7,1,8,4,164,84.39,0.52173913,179.0335308,0,391
1206,METHANTHELINE,ORAL,0,2,0,0,73.5,0,340.443,3.9538,97.8934,25,314.235,0,4,3,0,4,6,132,35.53,0.380952381,149.1255629,0,0
1209,PRIMAQUINE,ORAL,37.6,5.6,0,0,16,0,259.353,2.7827,79.6681,19,238.185,3,4,4,3,4,6,102,60.17,0.4,113.5256664,0,292
1210,PRIMAQUINE,ORAL,37.6,5.6,0,0,16,0,259.353,2.7827,79.6681,19,238.185,3,4,4,3,4,6,102,60.17,0.4,113.5256664,0,292
1211,OXYPHENONIUM,ORAL,0,0,0,0,0,0,348.507,3.4841,100.0062,25,314.235,1,4,3,1,4,8,140,46.53,0.666666667,151.9388099,0,0
1212,OXYPHENONIUM,ORAL,0,0,0,0,0,0,348.507,3.4841,100.0062,25,314.235,1,4,3,1,4,8,140,46.53,0.666666667,151.9388099,0,0
1214,BENZTROPINE,ORAL INJECTION,0,0,0,0,0,0,307.437,4.4178,93.407,23,282.237,0,2,2,0,2,4,120,12.47,0.428571429,138.6346929,0,0
1216,DIHYDROCODEINE,ORAL,0,0,0,0,0,0,301.386,1.7251,82.5578,22,278.202,1,4,4,1,4,1,118,41.93,0.666666667,130.5685418,0,0
1217,ACETOPHENAZINE,ORAL,0,0,0,0,0,0,411.571,3.4919,118.6003,29,382.339,1,5,6,1,6,7,154,47.02,0.434782609,176.8495652,0,0
1218,GUANETHIDINE,ORAL,0,150,0,0,40,0,198.314,0.5259,60.2018,14,176.138,4,4,2,4,4,3,82,67.64,0.9,86.35283645,0,0
1219,METHYSERGIDE,ORAL,0,0,0,0,0,0,353.466,1.9351,103.8155,26,326.25,2,5,4,2,5,4,138,57.5,0.476190476,153.8406334,1,0
1220,CARPHENAZINE,ORAL,0,0,0,0,0,0,425.598,3.882,123.2173,30,394.35,1,5,6,1,6,8,160,47.02,0.458333333,183.2145073,0,0
1224,MESORIDAZINE,ORAL INJECTION,0,0,0,0,0,0,386.586,4.9011,111.2314,26,360.378,0,3,4,0,5,4,138,23.55,0.428571429,162.7783456,0,0
1225,MESORIDAZINE,ORAL INJECTION,0,0,0,0,0,0,386.586,4.9011,111.2314,26,360.378,0,3,4,0,5,4,138,23.55,0.428571429,162.7783456,0,0
1226,CLORAZEPATE,ORAL,4.29,2.4,0,0,0,0,313.72,1.248,80.9577,22,303.64,1,5,4,1,6,2,110,81.59,0.0625,130.8081635,1,13
1228,CLORAZEPATE,ORAL,4.29,2.4,0,0,0,0,313.72,1.248,80.9577,22,303.64,1,5,4,1,6,2,110,81.59,0.0625,130.8081635,1,13
1230,AZATADINE,ORAL,0,0,0,0,0,0,290.41,3.7077,90.84,22,268.234,0,2,2,0,2,0,112,16.13,0.35,132.0511927,0,0
1231,CLEMASTINE,ORAL,0,0,0,0,1.7,3.5,343.898,5.1044,100.569,24,317.69,0,2,2,0,3,6,128,12.47,0.428571429,149.9437903,0,0
1232,BETHANIDINE,ORAL,0,39,0,0,0,0,177.251,0.9814,55.7004,13,162.131,2,3,1,2,3,2,70,36.42,0.3,78.88621843,0,0
1240,PENBUTOLOL,ORAL,0,5,89,0,0,0,291.435,3.472,86.9085,21,262.203,2,3,3,2,3,6,118,41.49,0.666666667,128.2625185,0,0
1250,DOXAZOSIN,ORAL,6.24,17,98,59,57,0,451.483,1.7178,122.2004,33,426.283,2,10,9,2,10,4,172,112.27,0.347826087,190.3575356,1,84.5
1251,DOXAZOSIN,ORAL,6.24,17,98,59,57,0,451.483,1.7178,122.2004,33,426.283,2,10,9,2,10,4,172,112.27,0.347826087,190.3575356,1,84.5
1258,PENTOSAN POLYSULFATE,ORAL,0,20,0,6,0,2,586.502,-4.7422,97.18,34,568.358,6,20,16,6,24,9,202,313.32,1,191.4233623,0,0
1260,LEVOMETHADYL ACETATE,ORAL,14.3,62,0,0,0,0,353.506,4.6546,107.275,26,322.258,0,3,3,0,3,8,140,29.54,0.434782609,157.5377616,0,1300
1264,TOREMIFENE,ORAL,5,120,99.5,0,0,0,405.969,6.215,124.628,29,377.745,0,2,2,0,3,9,150,12.47,0.230769231,178.9521705,0,580
1266,BALSALAZIDE,ORAL,0,1.9,99,0,1.42,0.8,355.306,0.0409,85.0125,26,342.202,2,9,8,2,9,7,134,154.31,0.117647059,147.1771155,1,0
1267,DOLASETRON,ORAL INJECTION,0,0,0,0,0,0,324.38,2.519,88.7492,24,304.22,1,5,4,1,5,2,124,62.4,0.473684211,139.515521,0,0
1268,SAQUINAVIR,ORAL,74.1,7,98,4,0,0,670.855,3.0924,188.2138,49,620.455,6,11,7,6,11,12,262,166.75,0.5,287.9614492,4,700
1269,QUETIAPINE,ORAL,75,6,83,100,0,0,383.517,2.856,109.1218,27,358.317,1,5,6,1,6,5,142,48.3,0.380952381,164.2071929,0,650
1270,PRAMIPEXOLE,ORAL,43.3,8,15,90,0,0,211.334,1.5822,60.6331,14,194.198,3,3,4,3,4,3,78,50.94,0.7,88.7299309,0,500
1271,INDINAVIR,ORAL,70.2,1.8,60,0,12,0,613.803,2.8669,174.067,45,566.427,4,9,7,4,9,11,240,118.03,0.472222222,266.2183808,2,53.3
1272,DELAVIRDINE,ORAL,0,5.8,98,85,35,1,456.572,2.7171,127.8774,32,428.348,3,9,6,3,10,6,170,110.43,0.363636364,187.4193078,1,0
1274,TILUDRONATE,ORAL,0,150,90,6,9.4,0,314.579,-0.4569,56.31,17,309.539,0,6,7,0,10,4,96,126.38,0.142857143,106.3255373,0,0
1275,EPROSARTAN,ORAL,48.5,20,98,13,0,0,422.506,2.075,111.7205,30,400.33,0,6,7,0,7,10,156,98.08,0.260869565,178.6960645,0,308
1276,TROVAFLOXACIN,ORAL,5.4,9,76,0,2.4,0,415.351,0.5598,98.7129,30,401.239,2,7,7,2,10,3,154,104.28,0.25,166.7110282,0,84.5
1277,NELFINAVIR,ORAL,47.6,4.25,98,0,7,0,567.796,4.74762,160.5925,40,522.436,4,7,6,4,8,9,218,101.9,0.5625,242.6698571,2,292
1278,CITALOPRAM,ORAL,19.8,35,80,80,0,0,324.399,3.81298,90.914,24,303.231,0,3,3,0,4,5,124,36.26,0.35,141.8336971,0,780
1279,ESCITALOPRAM,ORAL,36,29.5,56,80,0,0,324.399,3.81298,90.914,24,303.231,0,3,3,0,4,5,124,36.26,0.35,141.8336971,0,780
1280,CLOPIDOGREL,ORAL,0,6,98,50,7.7,0.75,321.829,3.6739,84.642,21,305.701,0,3,4,0,5,3,110,29.54,0.3125,132.6508494,0,0
1281,RIZATRIPTAN,ORAL,34.6,2.5,14,45,0,0,269.352,1.9118,79.6807,20,250.2,1,5,4,1,5,5,104,49.74,0.333333333,117.790748,0,125
1283,ABACAVIR,ORAL,52,1.54,50,83,10.4,0,286.339,1.0923,79.7499,21,268.195,4,7,7,4,7,4,110,101.88,0.5,121.4583438,0,55.9
1285,ALMOTRIPTAN,ORAL,37.6,3.5,35,70,0,0,335.473,2.1976,93.9875,23,310.273,1,5,3,1,6,6,126,56.41,0.529411765,137.8813192,0,190
1286,FROVATRIPTAN,ORAL,10.5,26,15,25,0,0,243.31,1.3435,71.6893,18,226.174,4,4,2,4,4,2,94,70.91,0.357142857,105.5573246,1,234
1287,ROSIGLITAZONE,ORAL,3.03,3.5,99.8,99,1.67,0,357.435,2.4909,98.0657,25,338.283,1,6,6,1,7,7,130,71.53,0.277777778,150.1263043,2,17.6
1288,ROSIGLITAZONE,ORAL,3.03,3.5,99.8,99,1.67,0,357.435,2.4909,98.0657,25,338.283,1,6,6,1,7,7,130,71.53,0.277777778,150.1263043,2,17.6
1289,OSELTAMIVIR,ORAL,0,2,42,0,208.3,0,312.41,1.2854,84.1561,22,284.186,3,6,5,3,6,7,126,90.65,0.75,131.9578361,1,0
1290,GALANTAMINE,ORAL,18,7,18,90,0,0,287.359,1.8503,79.8028,21,266.191,1,4,4,1,4,1,112,41.93,0.529411765,124.5198278,0,175
1292,IMATINIB,ORAL,11,18,95,98,0,0,493.615,4.59032,146.8939,37,462.367,2,8,7,2,8,7,188,86.28,0.24137931,216.9562492,1,285
1298,DARIFENACIN,ORAL,40,16,98,19,23.4,0,426.56,3.9575,126.7504,32,396.32,2,4,3,2,4,7,164,55.56,0.321428571,189.5581421,1,163
1299,SOLIFENACIN,ORAL,7.3,56.5,98,90,173.7,0,362.473,3.8649,104.57,27,336.265,0,4,3,0,4,2,140,32.78,0.434782609,160.2801018,1,600
1300,ATAZANAVIR,ORAL,0,7.9,86,0,8.7,2.5,704.869,4.2116,193.8766,51,652.453,5,13,9,5,13,14,276,171.22,0.447368421,300.025855,4,0
1302,RASAGILINE,ORAL,20,3,91,36,0,0,171.243,1.8967,54.3397,13,158.139,1,1,1,1,1,2,66,12.03,0.333333333,79.16431223,0,87
1303,SORAFENIB,ORAL,0,36.5,99.5,43.5,0,3,464.831,5.5497,113.2386,32,448.703,3,7,4,3,11,5,166,92.35,0.095238095,185.1110564,3,0
1304,SUNITINIB,ORAL,48,50,95,0,0.2055,0,398.482,3.33494,113.2886,29,371.266,3,6,3,3,7,7,154,77.23,0.363636364,169.7296666,2,2230
1305,DARUNAVIR,ORAL,19.3,15,95,59,0,0,547.674,2.3753,141.5957,38,510.378,4,10,8,4,11,11,208,140.42,0.518518519,223.6577207,1,417
1306,LISDEXAMFETAMINE,ORAL,0,0,0,0,0,0,263.385,1.1901,78.6315,19,238.185,5,4,3,5,4,8,106,81.14,0.533333333,115.1070478,1,0
1307,ALISKIREN,ORAL,9,24,49,2.5,0,2,551.769,3.2935,154.5433,39,498.345,6,9,7,6,9,19,224,146.13,0.733333333,234.8775711,2,135
1308,SITAGLIPTIN,ORAL,11,12.4,38,87,950,0,407.318,2.0165,83.0534,28,392.198,2,6,5,2,12,4,152,77.04,0.4375,154.4835434,1,198
1309,LAPATINIB,ORAL,0,14.2,99,0,4.18,4,581.069,6.1391,154.1242,40,554.861,2,8,8,2,11,11,206,106.35,0.172413793,235.6501557,0,0
1310,NILOTINIB,ORAL,0,17,98,0,0,3,529.526,6.35584,140.9809,39,507.35,2,8,7,2,11,6,196,97.62,0.107142857,221.1751249,1,0
1318,KANAMYCIN,ORAL INJECTION,5.4,2.1,1,0,0,0,484.503,-7.2914,107.7922,33,448.215,15,15,15,15,15,6,194,282.61,1,189.2991535,0,16.9
1327,HYDROCORTISONE CYPIONATE,ORAL,0,0,0,0,0,0,486.649,4.3029,130.2076,35,444.313,2,6,6,2,6,6,194,100.9,0.827586207,208.4254505,0,0
1329,TYROSINE,ORAL,0,0,0,0,0,0,180.183,-0.9881,44.7932,13,170.103,3,4,4,3,4,3,70,86.38,0.222222222,75.61610976,0,0
1331,PROTOKYLOL,ORAL,0,0,0,0,0,0,331.368,2.0807,88.4651,24,310.2,4,6,6,4,6,6,128,91.18,0.333333333,139.8319728,0,0
1338,HEXOCYCLIUM,ORAL,0,0,0,0,0,0,317.497,2.8465,95.1962,23,284.233,1,3,2,1,3,4,128,23.47,0.7,141.052803,0,0
1339,HEXOCYCLIUM,ORAL,0,0,0,0,0,0,317.497,2.8465,95.1962,23,284.233,1,3,2,1,3,4,128,23.47,0.7,141.052803,0,0
1347,FLUPREDNISOLONE,ORAL,0,0,0,0,0,0,378.44,1.5056,95.3274,27,351.224,3,5,5,3,6,2,148,94.83,0.714285714,157.5068435,0,0
1350,PARAMETHASONE ACETATE,ORAL,0,0,0,0,0,0,434.504,2.3224,109.4216,31,403.256,2,6,6,2,7,3,170,100.9,0.708333333,181.0825034,0,0
1351,STANOZOLOL,ORAL,0,0,0,0,0,0,328.5,4.1181,94.4955,24,296.244,2,3,2,2,3,0,132,48.91,0.857142857,145.1685323,0,0
1352,LEVOPROPOXYPHENE,ORAL,58.5,9,80,0,0.21,2.25,339.479,4.2755,102.367,25,310.247,0,3,3,0,3,8,134,29.54,0.409090909,151.1728195,0,780
1354,SULFAPHENAZOLE,ORAL,0,0,0,0,0,0,314.37,2.2553,85.2269,22,300.258,3,6,5,3,7,4,112,90.01,0,127.8033538,0,0
1355,METHIXENE,ORAL,0,0,0,0,0,0,309.478,5.015,93.688,22,286.294,0,1,2,0,2,2,114,3.24,0.4,137.2793156,0,0
1356,METHIXENE,ORAL,0,0,0,0,0,0,309.478,5.015,93.688,22,286.294,0,1,2,0,2,2,114,3.24,0.4,137.2793156,0,0
1357,PIPERACETAZINE,ORAL,0,0,0,0,0,0,410.583,4.9764,119.5013,29,380.343,1,4,5,1,5,7,154,43.78,0.458333333,177.4546736,0,0
1358,CHLORPHENESIN CARBAMATE,ORAL,0,0,0,0,0,0,245.662,1.175,58.4892,16,233.566,3,5,4,3,6,5,88,81.78,0.3,97.71717481,1,0
1359,CHLORPHENESIN CARBAMATE,ORAL,0,0,0,0,0,0,245.662,1.175,58.4892,16,233.566,3,5,4,3,6,5,88,81.78,0.3,97.71717481,1,0
1361,HALOPERIDOL LACTATE,ORAL INJECTION,0,0,0,0,0,0,447.934,4.3573,116.5413,31,420.718,1,5,5,1,7,8,166,66.84,0.416666667,186.32143,0,0
1363,MEPREDNISONE,ORAL,0,0,0,0,0,0,372.461,2.0118,98.5956,27,344.237,2,5,5,2,5,2,146,91.67,0.681818182,159.0735386,0,0
1365,METHENAMINE,ORAL,0,0,0,0,0,0,140.19,-1.0198,36.558,10,128.094,0,4,4,0,4,0,56,12.96,1,60.58580282,0,0
1366,HIPPURATE,ORAL,0,0,0,0,0,0,178.167,-0.8337,43.7822,13,170.103,1,4,3,1,4,3,68,69.23,0.111111111,75.1933696,1,0
1368,TRICLOFOS,ORAL,0,0,0,0,0,0,227.367,0.2019,33.8485,10,225.351,0,4,4,0,8,2,62,72.42,1,72.26561523,0,0
1369,OXYMETHOLONE,ORAL,0,0,0,0,0,0,332.484,4.401,93.4526,24,300.228,2,3,3,2,3,0,134,57.53,0.857142857,145.0751553,0,0
1371,CEFADROXIL,ORAL,9.7,1.1,61,0,7.71,0,362.387,-1.1842,87.7649,25,346.259,4,8,7,4,9,4,132,135.79,0.3125,147.2252893,2,14.9
1374,PROTOKYLOL,ORAL,0,0,0,0,0,0,331.368,2.0807,88.4651,24,310.2,4,6,6,4,6,6,128,91.18,0.333333333,139.8319728,0,0
1376,MEBUTAMATE,ORAL,0,0,0,0,0,0,232.28,1.2294,58.6328,16,212.12,4,6,4,4,6,6,94,104.64,0.8,95.25364611,2,0
1377,MEBUTAMATE,ORAL,0,0,0,0,0,0,232.28,1.2294,58.6328,16,212.12,4,6,4,4,6,6,94,104.64,0.8,95.25364611,2,0
1378,GLYBURIDE,ORAL,3.2,10,97.9,0,0,0,494.013,3.6417,126.2094,33,465.789,3,8,5,3,10,8,178,113.6,0.391304348,198.6472475,3,5.2
1380,BETA CAROTENE,ORAL,0,0,0,0,0,0,536.888,12.6058,181.392,40,480.44,0,0,0,0,0,10,216,0,0.45,247.3746978,0,0
1389,ESTRAMUSTINE PHOSPHATE,ORAL,3.6,2.4,0,70,0,2,518.374,4.035,122.5755,33,488.134,0,7,6,0,10,7,184,101.96,0.695652174,204.5109825,1,7.8
1390,CALCIFEDIOL,ORAL,0,0,0,0,0,0,400.647,6.7339,122.6486,29,356.295,2,2,2,2,2,6,164,40.46,0.777777778,178.7299109,0,0
1392,DRONABINOL,ORAL,13,30.5,97,92.5,25,0,314.469,5.7358,95.2648,23,284.229,1,2,2,1,2,4,126,29.46,0.619047619,140.1120485,0,650
1397,TIOPRONIN,ORAL,0,0,0,0,61.9,3,162.19,-1.8292,36.4647,10,154.126,1,4,4,1,5,3,58,69.23,0.6,64.02122628,1,0
1398,TIOPRONIN,ORAL,0,0,0,0,61.9,3,162.19,-1.8292,36.4647,10,154.126,1,4,4,1,5,3,58,69.23,0.6,64.02122628,1,0
1400,ACRIVASTINE,ORAL,11.3,1.9,50,0,652,1.14,347.438,2.68062,102.21,26,324.254,0,4,4,0,4,6,134,56.26,0.272727273,154.0530609,0,29.9
1407,TORSEMIDE,ORAL INJECTION,2.6,3.5,99,80,0,0,348.428,2.52992,92.6879,24,328.268,3,7,5,3,8,5,128,100.19,0.25,141.1047404,2,13.5
1414,CANDESARTAN CILEXETIL,ORAL,0,0,0,0,0,0,610.671,6.3191,164.3702,45,576.399,1,12,11,1,12,10,232,143.34,0.333333333,259.2122367,0,0
1416,PHENYLBUTYRATE,ORAL,0,0.77,89,0,1.32,1,163.196,0.7592,44.387,12,152.108,0,2,2,0,2,4,64,40.13,0.3,71.84692743,0,0
1417,DOXERCALCIFEROL,ORAL INJECTION,0,0,0,0,0,0,412.658,6.6118,127.0316,30,368.306,2,2,2,2,2,5,168,40.46,0.714285714,184.40525,0,0
1425,CEFDITOREN PIVOXIL,ORAL,0,0,0,14,0,0,620.735,2.29812,154.5121,41,592.511,3,13,14,3,16,9,218,175.4,0.4,247.3603333,2,0
1428,TENOFOVIR DISOPROXIL,ORAL,0,0,0,0,0,0,519.448,3.0356,120.0639,35,489.208,2,15,15,2,16,13,196,185.44,0.631578947,201.221025,0,0
1432,DESVENLAFAXINE,ORAL,26,11,30,80,1.1,3,263.381,2.7326,77.4366,19,238.181,2,3,3,2,3,4,106,43.7,0.625,115.4232943,0,370
1433,DESVENLAFAXINE,ORAL,26,11,30,80,1.1,3,263.381,2.7326,77.4366,19,238.181,2,3,3,2,3,4,106,43.7,0.625,115.4232943,0,370
1437,AMBRISENTAN,ORAL,1.71,9,99,0,0,0,377.42,2.18094,101.602,28,356.252,0,6,6,0,6,7,144,84.37,0.227272727,163.3573865,0,22
1438,RALTEGRAVIR,ORAL,0,9,83,60,0,3,444.423,0.91152,108.2402,32,423.255,3,11,9,3,12,6,168,152.24,0.3,180.8605345,2,0
1440,SAPROPTERIN,ORAL,0,6.7,0,0,0,3.5,241.251,-1.7002,62.8581,17,226.131,7,8,7,7,8,2,94,136.29,0.555555556,96.87918317,0,0
1441,ETRAVIRINE,ORAL,0,41,99.9,0,0,3.25,435.285,4.7174,109.2891,28,420.165,3,7,7,3,8,4,138,120.64,0.1,170.100661,0,0
1446,CLINDAMYCIN PALMITATE,ORAL,0,0,0,0,0,0,663.406,6.4217,181.0603,44,599.902,3,8,8,3,10,22,258,108.33,0.941176471,276.6453528,1,0
1447,CARBENICILLIN INDANYL,ORAL,0,0,0,0,0,0,493.561,1.1615,126.3147,35,468.361,1,8,7,1,9,6,182,115.84,0.384615385,206.5668667,2,0
1448,CARBENICILLIN INDANYL,ORAL,0,0,0,0,0,0,493.561,1.1615,126.3147,35,468.361,1,8,7,1,9,6,182,115.84,0.384615385,206.5668667,2,0
1450,ELTROMBOPAG,ORAL,0,26.5,99,52,28.7,4,441.467,3.23014,125.442,33,420.299,2,8,7,2,8,5,166,117.42,0.12,190.0464797,1,0
1452,FESOTERODINE,ORAL,0,0,0,0,0,0,411.586,5.3811,122.7178,30,374.29,1,4,4,1,4,10,164,49.77,0.5,181.4268217,0,0
1453,RUFINAMIDE,ORAL,4.3,8,34,85,0,0,238.197,0.7035,53.9999,17,230.133,2,5,4,2,7,3,88,73.8,0.1,94.84620016,1,50
1456,ISOSORBIDE,ORAL,0,0,0,0,0,0,146.142,-1.4942,31.4936,10,136.062,2,4,4,2,4,0,58,58.92,1,58.36785726,0,0
1459,TROGLITAZONE,ORAL,29.7,25,99,0,6.39,0,441.549,4.37426,120.2305,31,414.333,2,6,6,2,7,5,164,84.86,0.416666667,185.873481,2,1202
1461,CYCLOTHIAZIDE,ORAL,0,0,0,0,0,0,389.886,1.2295,89.4014,24,373.758,4,7,5,4,10,2,130,118.36,0.428571429,144.9082766,0,0
1462,CYCLOTHIAZIDE,ORAL,0,0,0,0,0,0,389.886,1.2295,89.4014,24,373.758,4,7,5,4,10,2,130,118.36,0.428571429,144.9082766,0,0
1463,CYCLOTHIAZIDE,ORAL,0,0,0,0,0,0,389.886,1.2295,89.4014,24,373.758,4,7,5,4,10,2,130,118.36,0.428571429,144.9082766,0,0
1464,CYCLOTHIAZIDE,ORAL,0,0,0,0,0,0,389.886,1.2295,89.4014,24,373.758,4,7,5,4,10,2,130,118.36,0.428571429,144.9082766,0,0
1465,CYCLOTHIAZIDE,ORAL,0,0,0,0,0,0,389.886,1.2295,89.4014,24,373.758,4,7,5,4,10,2,130,118.36,0.428571429,144.9082766,0,0
1466,CYCLOTHIAZIDE,ORAL,0,0,0,0,0,0,389.886,1.2295,89.4014,24,373.758,4,7,5,4,10,2,130,118.36,0.428571429,144.9082766,0,0
1471,ILOPERIDONE,ORAL,74.5,18,95,0,0,0,426.488,4.8266,115.4925,31,399.272,0,6,6,0,7,8,164,64.8,0.416666667,180.4580091,0,2070
1472,TOLVAPTAN,ORAL,15.6,12,99,0,0,0,448.95,5.68314,127.6335,32,423.75,2,5,3,2,6,3,164,69.64,0.230769231,192.1895373,2,195
1474,PRASUGREL,ORAL,0,0,0,79,0,0,373.449,3.891,96.614,26,353.289,0,4,5,0,6,5,136,46.61,0.4,155.1285779,0,0
1475,PITAVASTATIN,ORAL,8.5,12,99,51,0,0,420.46,3.1834,114.4006,31,397.276,2,5,5,2,6,8,160,93.48,0.28,179.0535556,0,148
1476,SAXAGLIPTIN,ORAL,13.8,2.5,0,0,76,0,315.417,1.15798,82.7992,23,290.217,3,5,4,3,5,2,124,90.35,0.888888889,136.3621711,1,49.7
1478,VIGABATRIN,ORAL,6.6,7.5,0,0,0,0,128.151,-0.9702,32.4134,9,118.071,2,3,3,2,3,4,52,66.15,0.5,54.17000512,0,71.5
1482,PAZOPANIB,ORAL,0,30.9,99,0,132.9,3,437.529,3.13904,121.3809,31,414.345,3,9,8,3,10,5,160,119.03,0.19047619,180.1439164,0,0
1484,DALFAMPRIDINE,ORAL,20,5.8,98,96,0.318,0,94.117,0.6638,28.6494,7,88.069,2,2,2,2,2,0,36,38.91,0,41.9909418,0,169
1485,CARGLUMIC ACID,ORAL,342,5.6,0,0,0,0,188.139,-3.6967,35.7551,13,180.075,3,7,5,3,7,5,74,135.38,0.5,73.52674828,2,2657
1486,FENOFIBRIC ACID,ORAL,0,20,99,81,0,5,317.748,2.4783,81.0405,22,303.636,0,4,4,0,5,5,114,66.43,0.176470588,132.8472973,0,0
1492,TOLVAPTAN,ORAL,15.6,12,99,0,0,0,448.95,5.68314,127.6335,32,423.75,2,5,3,2,6,3,164,69.64,0.230769231,192.1895373,2,195
1493,PRASUGREL,ORAL,0,0,0,79,0,0,373.449,3.891,96.614,26,353.289,0,4,5,0,6,5,136,46.61,0.4,155.1285779,0,0
1494,VIGABATRIN,ORAL,6.6,7.5,0,0,0,0,128.151,-0.9702,32.4134,9,118.071,2,3,3,2,3,4,52,66.15,0.5,54.17000512,0,71.5
1497,DIENOGEST,ORAL,2.9,11,90,91,294.8,0,311.425,3.83718,87.3188,23,286.225,1,3,3,1,3,1,122,61.09,0.7,137.6189561,0,46
1498,ULIPRISTAL ACETATE,ORAL,76.8,32,94,0,370.5,0.9,475.629,5.543,136.21,35,438.333,0,5,5,0,5,4,186,63.68,0.566666667,208.1454284,0,0
1499,DABIGATRAN ETEXILATE,ORAL,0,0,0,0,0,0,627.746,5.81227,177.1006,46,586.418,3,12,10,3,12,15,242,151.53,0.352941176,268.1813236,2,0
