ID,Name,Is_a_Metabolite,Has_a_Metabolite,Route,vd,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Cmax_unit,Tmax(hour),Solubility,No_of_H-bond_donors,No_of_H-bond_acceptors,Molecular_Weight,LogP,Meets
1214,BENZTROPINE,,0,ORAL INJECTION,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER,0,2,307.437,4.4178,True
1216,DIHYDROCODEINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,4,301.386,1.7251,True
1217,ACETOPHENAZINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,6,411.571,3.4919,True
1218,GUANETHIDINE,,0,ORAL,0.0,0.0,SEVERAL,0.0,0,40,NANOMOLAR,0.0,,2,2,198.314,0.5259,True
1219,METHYSERGIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,4,353.466,1.9351,True
1220,CARPHENAZINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,6,425.598,3.882,True
1224,MESORIDAZINE,,0,ORAL INJECTION,0.0,0.0,0,0.0,0,0,,0.0,,0,4,386.586,4.9011,True
1225,MESORIDAZINE,,0,ORAL INJECTION,0.0,0.0,0,0.0,0,0,,0.0,,0,4,386.586,4.9011,True
1226,CLORAZEPATE,,1709,ORAL,13.0,4.29,2.4,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER,1,4,313.72,1.248,True
1228,CLORAZEPATE,,1709,ORAL,13.0,4.29,2.4,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER,1,4,313.72,1.248,True
1230,AZATADINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,2,290.41,3.7077,True
1231,CLEMASTINE,,0,ORAL,0.0,0.0,0,0.0,0,1.7,NANOMOLAR,3.5,,0,2,343.898,5.1044,False
1232,BETHANIDINE,,0,ORAL,0.0,0.0,39,0.0,0,0,,0.0,,2,1,177.251,0.9814,True
1240,PENBUTOLOL,,0,ORAL,0.0,0.0,5,89.0,0,0,,0.0,,2,3,291.435,3.472,True
1250,DOXAZOSIN,,0,ORAL,84.5,6.24,17,98.0,59,57,NANOMOLAR,0.0,,1,9,451.483,1.7178,True
1251,DOXAZOSIN,,0,ORAL,84.5,6.24,17,98.0,59,57,NANOMOLAR,0.0,,1,9,451.483,1.7178,True
1258,PENTOSAN POLYSULFATE,,0,ORAL,0.0,0.0,20,0.0,6,0,,2.0,SOLUBILITY SOLUBLE IN WATER TO 50 PERCENT AT PH 6,6,16,586.502,-4.7422,False
1260,LEVOMETHADYL ACETATE,,0,ORAL,1300.0,14.3,62,0.0,0,0,,0.0,SOLUBILITY > 15 MILLIGRAM / MILLILITER,0,3,353.506,4.6546,True
1264,TOREMIFENE,,0,ORAL,580.0,5.0,120,99.5,0,0,,0.0,SOLUBILITY 0.63 MILLIGRAM / MILLILITER,0,2,405.969,6.215,False
1266,BALSALAZIDE,,1399,ORAL,0.0,0.0,1.9,99.0,0,1.42,MICROMOLAR,0.8,SOLUBILITY FREELY SOLUBLE IN WATER,2,8,355.306,0.0409,True
1267,DOLASETRON,,1568  1569,ORAL INJECTION,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN NORMAL SALINE,1,4,324.38,2.519,True
1268,SAQUINAVIR,,0,ORAL,700.0,74.1,7,98.0,4,0,,0.0,SOLUBILITY 2.22 MILLIGRAM PER MILLILITER,5,7,670.855,3.0924,False
1269,QUETIAPINE,,1567,ORAL,650.0,75.0,6,83.0,100,0,,0.0,SOLUBILITY MODERATELY SOLUBLE IN WATER,1,6,383.517,2.856,True
1270,PRAMIPEXOLE,,0,ORAL,500.0,43.3,8,15.0,90,0,,0.0,SOLUBILITY 20 PERCENT IN WATER,2,4,211.334,1.5822,True
1271,INDINAVIR,,0,ORAL,53.3,70.2,1.8,60.0,0,12,NANOMOLAR,0.0,SOLUBILITY GOOD IN WATER,4,7,613.803,2.8669,False
1272,DELAVIRDINE,,0,ORAL,0.0,0.0,5.8,98.0,85,35,MICROMOLAR,1.0,SOLUBILITY 0.81 MICROGRAM PER MILLILITER (PH=7.4),3,6,456.572,2.7171,True
1274,TILUDRONATE,,0,ORAL,0.0,0.0,150,90.0,6,9.4,MICROMOLAR,0.0,,0,7,314.579,-0.4569,True
1275,EPROSARTAN,,0,ORAL,308.0,48.5,20,98.0,13,0,,0.0,SOLUBILITY INSOLUBLE IN WATER,0,7,422.506,2.075,True
1276,TROVAFLOXACIN,689,0,ORAL,84.5,5.4,9,76.0,0,2.4,MICROMOLAR,0.0,,1,7,415.351,0.5598,True
1277,NELFINAVIR,,0,ORAL,292.0,47.6,4.25,98.0,0,7,MICROMOLAR,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER AT PH < 4,4,6,567.796,4.74762,False
1278,CITALOPRAM,,0,ORAL,780.0,19.8,35,80.0,80,0,,0.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,0,3,324.399,3.81298,True
1279,ESCITALOPRAM,,0,ORAL,780.0,36.0,29.5,56.0,80,0,,0.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,0,3,324.399,3.81298,True
1280,CLOPIDOGREL,,1564  1565,ORAL,0.0,0.0,6,98.0,50,7.7,NANOMOLAR,0.75,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER AT NEUTRAL PH BUT FREELY SOLUBLE AT PH 1,0,4,321.829,3.6739,True
1281,RIZATRIPTAN,,0,ORAL,125.0,34.6,2.5,14.0,45,0,,0.0,SOLUBILITY SOLUBLE IN WATER AT ABOUT 42 MILLIGRAM / MILLILITER,1,4,269.352,1.9118,True
1283,ABACAVIR,,0,ORAL,55.9,52.0,1.54,50.0,83,10.4,MICROMOLAR,0.0,SOLUBILITY 77 MILLIGRAM / MILLILITER (LOGP = 1.20),3,7,286.339,1.0923,True
1285,ALMOTRIPTAN,,0,ORAL,190.0,37.6,3.5,35.0,70,0,,0.0,SOLUBILITY SOLUBLE IN WATER,1,3,335.473,2.1976,True
1286,FROVATRIPTAN,,0,ORAL,234.0,10.5,26,15.0,25,0,,0.0,SOLUBILITY SOLUBLE IN WATER,3,2,243.31,1.3435,True
1287,ROSIGLITAZONE,,0,ORAL,17.6,3.03,3.5,99.8,99,1.67,MICROMOLAR,0.0,SOLUBILITY SOLUBLE IN A BUFFERED AQUEOUS SOLUTION WITH PH 5 OF 2.3 BUT DECREASES WITH INCREASING PH,1,6,357.435,2.4909,True
1288,ROSIGLITAZONE,,0,ORAL,17.6,3.03,3.5,99.8,99,1.67,MICROMOLAR,0.0,SOLUBILITY SOLUBLE IN A BUFFERED AQUEOUS SOLUTION WITH PH 5 OF 2.3 BUT DECREASES WITH INCREASING PH,1,6,357.435,2.4909,True
1289,OSELTAMIVIR,,1561,ORAL,0.0,0.0,2,42.0,0,208.3,NANOMOLAR,0.0,,2,5,312.41,1.2854,True
1290,GALANTAMINE,,0,ORAL,175.0,18.0,7,18.0,90,0,,0.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,1,4,287.359,1.8503,True
1292,IMATINIB,,0,ORAL,285.0,11.0,18,95.0,98,0,,0.0,SOLUBILITY SOLUBLE IN AQUEOUS BUFFERS < PH 5.5 BUT IS VERY SLIGHTLY SOLUBLE TO INSOLUBLE IN NEUTRAL OR ALKALINE AQUEOUS BUFFERS,2,7,493.615,4.59032,True
1298,DARIFENACIN,,0,ORAL,163.0,40.0,16,98.0,19,23.4,NANOMOLAR,0.0,,1,3,426.56,3.9575,True
1299,SOLIFENACIN,,0,ORAL,600.0,7.3,56.5,98.0,90,173.7,NANOMOLAR,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,0,3,362.473,3.8649,True
1300,ATAZANAVIR,,0,ORAL,0.0,0.0,7.9,86.0,0,8.7,MICROMOLAR,2.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER 4 TO 5 MILLIGRAM / MILLILITER WITH THE PH=1.9 AT 24 DEGREE CELSIUS,5,9,704.869,4.2116,False
1302,RASAGILINE,,0,ORAL,87.0,20.0,3,91.0,36,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,1,171.243,1.8967,True
1303,SORAFENIB,,0,ORAL,0.0,0.0,36.5,99.5,43.5,0,,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,4,464.831,5.5497,False
1304,SUNITINIB,,0,ORAL,2230.0,48.0,50,95.0,0,0.2055,MICROMOLAR,0.0,SOLUBILITY 25 MILLIGRAM / MILLILITER,3,3,398.482,3.33494,True
1305,DARUNAVIR,,0,ORAL,417.0,19.3,15,95.0,59,0,,0.0,SOLUBILITY 0.15 MILLIGRAM / MILLILITER IN WATER,3,8,547.674,2.3753,False
1306,LISDEXAMFETAMINE,,1332,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER 792 MILLIGRAM / MILLILITER,3,3,263.385,1.1901,True
1307,ALISKIREN,,0,ORAL,135.0,9.0,24,49.0,2.5,0,,2.0,SOLUBILITY HIGHLY SOLUBLE IN WATER,4,7,551.769,3.2935,False
1308,SITAGLIPTIN,,0,ORAL,198.0,11.0,12.4,38.0,87,950,NANOMOLAR,0.0,SOLUBILITY SOLUBLE IN WATER,1,5,407.318,2.0165,True
1309,LAPATINIB,,0,ORAL,0.0,0.0,14.2,99.0,0,4.18,MICROMOLAR,4.0,SOLUBILITY 0.007 MILLIGRAM / MILLILITER,2,8,581.069,6.1391,False
1310,NILOTINIB,,0,ORAL,0.0,0.0,17,98.0,0,0,,3.0,SOLUBILITY IN AQUEOUS SOLUTIONS DECREASES WITH INCREASING PH,2,7,529.526,6.35584,False
1318,KANAMYCIN,,0,ORAL INJECTION,16.9,5.4,2.1,1.0,0,0,,0.0,,11,15,484.503,-7.2914,False
1327,HYDROCORTISONE CYPIONATE,,108,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,6,486.649,4.3029,True
1329,TYROSINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,4,180.183,-0.9881,True
1331,PROTOKYLOL,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,4,6,331.368,2.0807,True
1338,HEXOCYCLIUM,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,2,317.497,2.8465,True
1339,HEXOCYCLIUM,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,2,317.497,2.8465,True
1347,FLUPREDNISOLONE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,5,378.44,1.5056,True
1350,PARAMETHASONE ACETATE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,6,434.504,2.3224,True
1351,STANOZOLOL,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,2,328.5,4.1181,True
1352,LEVOPROPOXYPHENE,,0,ORAL,780.0,58.5,9,80.0,0,0.21,MICROMOLAR,2.25,SOLUBILITY FREELY SOLUBLE IN WATER,0,3,339.479,4.2755,True
1354,SULFAPHENAZOLE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,5,314.37,2.2553,True
1355,METHIXENE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,2,309.478,5.015,False
1356,METHIXENE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,2,309.478,5.015,False
1357,PIPERACETAZINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,5,410.583,4.9764,True
1358,CHLORPHENESIN CARBAMATE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,4,245.662,1.175,True
1359,CHLORPHENESIN CARBAMATE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,4,245.662,1.175,True
1361,HALOPERIDOL LACTATE,,350,ORAL INJECTION,0.0,0.0,0,0.0,0,0,,0.0,,1,5,447.934,4.3573,True
1363,MEPREDNISONE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,5,372.461,2.0118,True
1365,METHENAMINE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,4,140.19,-1.0198,True
1366,HIPPURATE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,3,178.167,-0.8337,True
1368,TRICLOFOS,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,4,227.367,0.2019,True
1369,OXYMETHOLONE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,3,332.484,4.401,True
1371,CEFADROXIL,,0,ORAL,14.9,9.7,1.1,61.0,0,7.71,MICROMOLAR,0.0,SOLUBILITY SOLUBLE IN WATER,3,7,362.387,-1.1842,True
1374,PROTOKYLOL,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,4,6,331.368,2.0807,True
1376,MEBUTAMATE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,4,232.28,1.2294,True
1377,MEBUTAMATE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,4,232.28,1.2294,True
1378,GLYBURIDE,,0,ORAL,5.2,3.2,10,97.9,0,0,,0.0,SOLUBILITY AQUEOUS SOLUBILITY INCREASES WITH PH AS A RESULT OF SALT FORMATION,3,5,494.013,3.6417,True
1380,BETA CAROTENE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,0,536.888,12.6058,False
1389,ESTRAMUSTINE PHOSPHATE,,1559,ORAL,7.8,3.6,2.4,0.0,70,0,,2.0,SOLUBILITY READILY SOLUBLE IN WATER,0,6,518.374,4.035,False
1390,CALCIFEDIOL,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,2,400.647,6.7339,False
1392,DRONABINOL,,0,ORAL,650.0,13.0,30.5,97.0,92.5,25,NANOMOLAR,0.0,SOLUBILITY INSOLUBLE IN WATER,1,2,314.469,5.7358,False
1397,TIOPRONIN,,0,ORAL,0.0,0.0,0,0.0,0,61.9,MICROMOLAR,3.0,SOLUBILITY FREELY SOLUBLE IN WATER,2,4,162.19,-1.8292,True
1398,TIOPRONIN,,0,ORAL,0.0,0.0,0,0.0,0,61.9,MICROMOLAR,3.0,SOLUBILITY FREELY SOLUBLE IN WATER,2,4,162.19,-1.8292,True
1400,ACRIVASTINE,,0,ORAL,29.9,11.3,1.9,50.0,0,652,NANOMOLAR,1.14,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,0,4,347.438,2.68062,True
1407,TORSEMIDE,,0,ORAL INJECTION,13.5,2.6,3.5,99.0,80,0,,0.0,,3,5,348.428,2.52992,True
1414,CANDESARTAN CILEXETIL,,1557,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,11,610.671,6.3191,False
1416,PHENYLBUTYRATE,1604,1607,ORAL,0.0,0.0,0.77,89.0,0,1.32,MILLIMOLAR,1.0,SOLUBILITY SOLUBLE IN WATER,0,2,163.196,0.7592,True
1417,DOXERCALCIFEROL,,1556,ORAL INJECTION,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY RELATIVELY INSOLUBLE IN WATER,2,2,412.658,6.6118,False
1425,CEFDITOREN PIVOXIL,,1553,ORAL,0.0,0.0,0,0.0,14,0,,0.0,SOLUBILITY < 0.1 MILLIGRAM / MILLILITER IN WATER,2,14,620.735,2.29812,False
1428,TENOFOVIR DISOPROXIL,,1491,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY 13.4 MILLIGRAM / MILLILITER,1,15,519.448,3.0356,False
1432,DESVENLAFAXINE,685  686,0,ORAL,370.0,26.0,11,30.0,80,1.1,MICROMOLAR,3.0,SOLUBILITY SOLUBLE IN WATER PH DEPENDENT,2,3,263.381,2.7326,True
1433,DESVENLAFAXINE,685  686,0,ORAL,370.0,26.0,11,30.0,80,1.1,MICROMOLAR,3.0,SOLUBILITY SOLUBLE IN WATER PH DEPENDENT,2,3,263.381,2.7326,True
1437,AMBRISENTAN,,0,ORAL,22.0,1.71,9,99.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,0,6,377.42,2.18094,True
1438,RALTEGRAVIR,,0,ORAL,0.0,0.0,9,83.0,60,0,,3.0,SOLUBILITY SOLUBLE IN WATER,3,9,444.423,0.91152,True
1440,SAPROPTERIN,,0,ORAL,0.0,0.0,6.7,0.0,0,0,,3.5,SOLUBILITY SOLUBLE IN WATER,6,7,241.251,-1.7002,False
1441,ETRAVIRINE,,0,ORAL,0.0,0.0,41,99.9,0,0,,3.25,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER OVER A WIDE PH RANGE,2,7,435.285,4.7174,True
1446,CLINDAMYCIN PALMITATE,,984,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,8,663.406,6.4217,False
1447,CARBENICILLIN INDANYL,,953  994,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,7,493.561,1.1615,True
1448,CARBENICILLIN INDANYL,,953  994,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,7,493.561,1.1615,True
1450,ELTROMBOPAG,,0,ORAL,0.0,0.0,26.5,99.0,52,28.7,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS BUFFER ACROSS A PH RANGE OF 1 TO 7.4 AND IS SPARINGLY SOLUBLE IN WATER,2,7,441.467,3.23014,True
1452,FESOTERODINE,,1549,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,4,411.586,5.3811,False
1453,RUFINAMIDE,,0,ORAL,50.0,4.3,8,34.0,85,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,4,238.197,0.7035,True
1456,ISOSORBIDE,272,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,4,146.142,-1.4942,True
1459,TROGLITAZONE,,0,ORAL,1202.0,29.7,25,99.0,0,6.39,MICROMOLAR,0.0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER,2,6,441.549,4.37426,True
1461,CYCLOTHIAZIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,5,389.886,1.2295,True
1462,CYCLOTHIAZIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,5,389.886,1.2295,True
1463,CYCLOTHIAZIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,5,389.886,1.2295,True
1464,CYCLOTHIAZIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,5,389.886,1.2295,True
1465,CYCLOTHIAZIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,5,389.886,1.2295,True
1466,CYCLOTHIAZIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,3,5,389.886,1.2295,True
1471,ILOPERIDONE,,0,ORAL,2070.0,74.5,18,95.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,0,6,426.488,4.8266,True
1472,TOLVAPTAN,,0,ORAL,195.0,15.6,12,99.0,0,0,,0.0,,2,3,448.95,5.68314,False
1474,PRASUGREL,,1542  1543  1544  1545,ORAL,0.0,0.0,0,0.0,79,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE AT PH 6 TO 7.5,0,5,373.449,3.891,True
1475,PITAVASTATIN,,0,ORAL,148.0,8.5,12,99.0,51,0,,0.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,2,5,420.46,3.1834,True
1476,SAXAGLIPTIN,,1546,ORAL,49.7,13.8,2.5,0.0,0,76,NANOMOLAR,0.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,2,4,315.417,1.15798,True
1478,VIGABATRIN,,0,ORAL,71.5,6.6,7.5,0.0,0,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,3,128.151,-0.9702,True
1482,PAZOPANIB,,0,ORAL,0.0,0.0,30.9,99.0,0,132.9,MICROMOLAR,3.0,SOLUBILITY PRACTICALLY INSOLUBLE ABOVE PH 4 IN WATER,2,8,437.529,3.13904,True
1484,DALFAMPRIDINE,,0,ORAL,169.0,20.0,5.8,98.0,96,0.318,MICROMOLAR,0.0,SOLUBILITY SOLUBLE IN WATER,1,2,94.117,0.6638,True
1485,CARGLUMIC ACID,,0,ORAL,2657.0,342.0,5.6,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN BOILING WATER AND SLIGHTLY SOLUBLE IN COLD WATER,2,5,188.139,-3.6967,True
1486,FENOFIBRIC ACID,584,0,ORAL,0.0,0.0,20,99.0,81,0,,5.0,SOLUBILITY INSOLUBLE IN WATER,0,4,317.748,2.4783,True
1492,TOLVAPTAN,,0,ORAL,195.0,15.6,12,99.0,0,0,,0.0,,2,3,448.95,5.68314,False
1493,PRASUGREL,,1542  1543  1544  1545,ORAL,0.0,0.0,0,0.0,79,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE AT PH 6 TO 7.5,0,5,373.449,3.891,True
1494,VIGABATRIN,,0,ORAL,71.5,6.6,7.5,0.0,0,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,3,128.151,-0.9702,True
1497,DIENOGEST,,0,ORAL,46.0,2.9,11,90.0,91,294.8,NANOMOLAR,0.0,,1,3,311.425,3.83718,True
1498,ULIPRISTAL ACETATE,,1540,ORAL,0.0,76.8,32,94.0,0,370.5,NANOMOLAR,0.9,,0,5,475.629,5.543,False
1499,DABIGATRAN ETEXILATE,,1539,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY OF 1.8 MILLIGRAM / MILLILITER,3,10,627.746,5.81227,False
1500,FINGOLIMOD,,1538,ORAL,0.0,0.0,0,99.7,93,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,3,3,307.478,3.2043,True
1501,LEVOMEFOLATE,,0,ORAL,0.0,0.0,4.5,0.0,0,50,NANOMOLAR,0.0,,5,11,457.447,-2.9271,False
1503,LURASIDONE,,0,ORAL,6173.0,234.0,18,99.0,0,0,,0.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,0,6,492.689,4.2558,True
1506,EZOGABINE,,0,ORAL,162.5,32.5,9,80.0,60,0,,0.0,SOLUBILITY IS PRACTICALLY INSOLUBLE IN AQUEOUS MEDIA AT PH VALUES ABOVE 4 - AT GASTRIC PH EZOGABINE IS SPARINGLY SOLUBLE IN WATER ABOUT 16 GRAM / LITER,3,4,303.337,3.5884,True
1507,GABAPENTIN ENACARBIL,,704,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY 0.5 MILLIGRAM / MILLILITER,1,6,328.385,1.3483,True
1508,GABAPENTIN ENACARBIL,,704,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY 0.5 MILLIGRAM / MILLILITER IN WATER,1,6,328.385,1.3483,True
1509,VANDETANIB,,0,ORAL,7450.0,13.2,456,90.0,0,1.7,MICROMOLAR,0.0,SOLUBILITY IS PRACTICALLY INSOLUBLE IN WATER WITH A VALUE OF 0.008 MILLIGRAM / MILLILITER AT 25 DEGRE CELSIUS,1,6,475.362,5.0042,False
1511,VILAZODONE,,0,ORAL,0.0,0.0,25,98.0,72,0.35,MICROMOLAR,4.5,,2,5,441.535,4.02958,True
1512,AZILSARTAN KAMEDOXOMIL,,1536,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,11,568.542,4.70522,False
1513,LINAGLIPTIN,,0,ORAL,1110.0,76.0,12,84.0,30,8.9,NANOMOLAR,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER 0.9 MILLIGRAM / MILLILITER,1,10,472.553,1.14742,True
1514,FIDAXOMICIN,,1535,ORAL,0.0,0.0,11.7,0.0,0,4.9,NANOMOLAR,2.0,,7,18,1058.052,6.2344,False
1515,TELAPREVIR,,0,ORAL,252.0,32.4,4.4,67.0,0,5.16,MICROMOLAR,0.0,SOLUBILITY IN WATER OF 0.0047 MILLIGRAM / MILLILITER,4,8,679.863,2.4459,False
1517,BOCEPREVIR,,0,ORAL,772.0,161.0,3.4,75.0,0,3.3,MICROMOLAR,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,4,5,519.687,1.7112,False
1518,BOCEPREVIR,,0,ORAL,772.0,161.0,3.4,75.0,0,3.3,MICROMOLAR,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,4,5,519.687,1.7112,False
1519,ABIRATERONE ACETATE,,1489,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,0,3,391.555,5.9694,False
1520,DEFERIPRONE,,0,ORAL,104.0,37.9,1.9,10.0,0,143.8,MICROMOLAR,0.0,SOLUBILITY SPARINGLY SOLUBLE IN DEIONIZED WATER,1,3,139.154,0.39932,True
1523,RIVAROXABAN,,0,ORAL,50.0,10.0,7,93.0,90,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,6,435.889,2.5199,True
1524,TICAGRELOR,,863,ORAL,88.0,8.7,7,99.0,36,1.76,MICROMOLAR,0.0,SOLUBILITY AQUEOUS SOLUBILITY OF APPROXIMATELY 10 MICROGRAM / MILLILITER AT ROOM TEMPERATURE,4,11,522.578,2.0137,False
1525,CLOBAZAM,,0,ORAL,100.0,1.7,39,85.0,100,0,,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,0,2,300.745,3.3712,True
1527,AXITINIB,,0,ORAL,160.0,38.0,4.3,99.0,58,0.072,MICROMOLAR,0.0,SOLUBILITY IN AQUEOUS MEDIA OVER THE RANGE PH 1.1 TO PH 7.8 IS IN EXCESS OF 0.2 MICROGRAM / MILLILITER,2,4,386.48,4.6391,True
1528,VEMURAFENIB,,0,ORAL,106.0,1.3,57,99.0,0,126,MICROMOLAR,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS MEDIA,2,4,489.931,5.5442,False
1530,CRIZOTINIB,,0,ORAL,1772.0,60.0,42,91.0,43,0,,0.0,SOLUBILITY IN AQUEOUS MEDIA DECREASES OVER THE RANGE PH 1.6 TO PH 8.2 FROM GREATER THAN 10 MILLIGRAM / MILLILITER TO LESS THAN 0.1 MILLIGRAM / MILLILITER,2,6,450.345,5.0377,False
1532,IVACAFTOR,,0,ORAL,353.0,17.3,12,99.0,0,1.95,MICROMOLAR,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER < 0.05 MICROGRAM / MILLILITER,3,3,392.499,5.081,False
1533,VISMODEGIB,,0,ORAL,21.5,0.15,96,99.0,31.8,0,,0.0,SOLUBILITY 0.1 MICROGRAM / MILLILITER AT PH 7,1,4,421.305,4.7112,True
1547,TROGLITAZONE,,0,ORAL,1202.0,29.7,25,99.0,0,6.39,MICROMOLAR,0.0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER,2,6,441.549,4.37426,True
1548,TROGLITAZONE,,0,ORAL,1202.0,29.7,25,99.0,0,6.39,MICROMOLAR,0.0,SOLUBILITY PRATICALLY INSOLUBLE IN WATER,2,6,441.549,4.37426,True
1571,APIXABAN,,0,ORAL,21.0,2.9,5,87.0,50,0,,0.0,SOLUBILITY AQUEOUS SOLUBILITY ACROSS THE PHYSIOLOGICAL PH RANGE IS 0.04 MILLIGRAM / MILLILITER,1,6,459.506,2.6996,True
1572,LOMITAPIDE,,0,ORAL,1138.0,19.8,39.7,99.8,7,0,,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN AQUEOUS SOLUTIONS OF PH 2 TO 5,2,3,693.732,8.3821,False
